id,kayit_zamani,anlik_fiyat,spot_cvd,vadeli_cvd,open_interest,funding_rate,order_book_depth_bid_1pct,liquidation_pool_volume,guven_skoru,sinyal_durumu,is_win,agg_long_liq,agg_short_liq,long_short_ratio,en_olgun_emir_yasi_sn,order_book_depth_ask_1pct,en_olgun_ask_yasi_sn,long_skor,short_skor,yakin_likidite_bid,yakin_likidite_ask,emilim_borsasi,spot_egilim,perp_egilim,emilim_spot_pay,emilim_esnekligi,satici_tukenmesi,sonme_orani,alici_tukenmesi,alici_sonme_orani,spot_bid_agir_sayi,spot_ask_agir_sayi,spot_borsa_sayisi,perp_bid_agir_sayi,perp_ask_agir_sayi,perp_borsa_sayisi,spot_ob_yasi_sn,perp_ob_yasi_sn,swing_kademe,swing_yon,swing_skor,swing_seviye,swing_kisa_hedef,swing_uzun_hedef,swing_stop,swing_rr,swing_tetik,seviye_guc,seviye_yasi_dk,seviye_yenileme_sayisi,delme_min_belirleyen,delme_atr_kati,lik_yog_yon,lik_yog_ters,lik_iki_tarafli,mum_ici_konum,lik_pencere_damgasi,lik_borsa_sayisi,lik_donma_sayaci,swing_rr_kisa,harita_seviye_sayisi,harita_medyan_yas_dk,harita_grab_uygun,golge_yon,golge_kapi,golge_skor
28849,2026-07-27 21:56:22.939753+00,64811.149999999994,116752.84054940048,51407.971999999994,11801451891.568,0.000070782,44616145.30229998,0.0,51.2,BEKLE,true,0.0,0.0,1.5208,1209.093,51685096.46186996,2297.822,0.0,51.2,"[{""usdt"": 13451274.0, ""borsa"": 3, ""fiyat"": 64800.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11704825.0, ""borsa"": 1, ""fiyat"": 64725.0, ""kaynak"": ""BNB""}, {""usdt"": 7211810.0, ""borsa"": 1, ""fiyat"": 64750.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14740958.0, ""borsa"": 3, ""fiyat"": 64850.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10776435.0, ""borsa"": 3, ""fiyat"": 64825.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8729690.0, ""borsa"": 1, ""fiyat"": 64900.0, ""kaynak"": ""BNB""}]",YOK,-0.1585,-0.0734,0.2958,0.1501,false,,true,0.3175,0,2,3,0,0,3,16.4,17.5,HAZIRLAN,SHORT,50,64826.1,64780.7,64000,64833.2,36.85,SEVIYE+EMILIM,50,1760.4,176,,,,,,,,,0,1.38,23,1359.8,21,,,
28850,2026-07-27 21:57:23.287591+00,64816.649999999994,107329.0864252005,55740.55699999999,11802336993.7009,0.000070782,44694241.00932996,0.0,54.5,BEKLE,true,0.0,0.0,1.5221,1269.45,53032415.37213999,2358.179,0.0,54.5,"[{""usdt"": 12187680.0, ""borsa"": 1, ""fiyat"": 64725.0, ""kaynak"": ""BNB""}, {""usdt"": 10706746.0, ""borsa"": 3, ""fiyat"": 64800.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7021565.0, ""borsa"": 2, ""fiyat"": 64775.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 13922081.0, ""borsa"": 3, ""fiyat"": 64825.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12814632.0, ""borsa"": 3, ""fiyat"": 64850.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8760755.0, ""borsa"": 1, ""fiyat"": 64900.0, ""kaynak"": ""BNB""}]",YOK,-0.1301,-0.0853,0.3349,0.2383,false,,true,0.2109,0,2,3,0,2,3,12.9,14,IZLE,,25,64826.1,,,,,SEVIYE,50,1761.4,176,,,,,,,,,0,,23,1360.8,21,,,
28851,2026-07-27 21:58:23.623703+00,64812.05,98203.61566030033,-349066.90799999994,11801028149.197102,0.000070782,44858756.84256,0.0,36.7,BEKLE,true,0.0,0.0,1.5221,1329.85,48854569.44804998,2418.579,0.0,36.7,"[{""usdt"": 11778860.0, ""borsa"": 3, ""fiyat"": 64775.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8993621.0, ""borsa"": 1, ""fiyat"": 64700.0, ""kaynak"": ""BNB""}, {""usdt"": 8488275.0, ""borsa"": 1, ""fiyat"": 64725.0, ""kaynak"": ""BNB""}]","[{""usdt"": 15276590.0, ""borsa"": 3, ""fiyat"": 64825.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8563357.0, ""borsa"": 1, ""fiyat"": 64925.0, ""kaynak"": ""BNB""}, {""usdt"": 7830207.0, ""borsa"": 1, ""fiyat"": 64875.0, ""kaynak"": ""BNB""}]",YOK,-0.1345,-0.0426,0.6186,0.4497,false,,true,0.1794,0,2,3,0,0,3,9.2,10.2,IZLE,,25,64826.1,,,,,SEVIYE,50,1762.4,177,,,,,,,,,0,,23,1361.8,21,,,
28852,2026-07-27 21:59:23.93929+00,64811.45,401164.7195219004,-259668.72399999996,11801125615.974998,0.000070782,45487250.33855003,0.0,44.5,BEKLE,,0.0,0.0,1.5221,1390.08,54389286.70332992,2478.809,0.0,44.5,"[{""usdt"": 10776038.0, ""borsa"": 3, ""fiyat"": 64775.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9660242.0, ""borsa"": 1, ""fiyat"": 64725.0, ""kaynak"": ""BNB""}, {""usdt"": 9545130.0, ""borsa"": 1, ""fiyat"": 64700.0, ""kaynak"": ""BNB""}]","[{""usdt"": 21096222.0, ""borsa"": 3, ""fiyat"": 64825.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8868310.0, ""borsa"": 1, ""fiyat"": 64900.0, ""kaynak"": ""BNB""}, {""usdt"": 7948154.0, ""borsa"": 2, ""fiyat"": 64850.0, ""kaynak"": ""BNB+OKX""}]",YOK,-0.1016,-0.0891,0.4575,0.6607,false,,false,,0,2,3,0,1,3,5.5,6.6,IZLE,,25,64826.1,,,,,SEVIYE,50,1763.4,177,,,,,,,,,0,,23,1362.9,21,,,
28853,2026-07-27 22:00:24.212005+00,64748.649999999994,401164.7195219004,-259668.72399999996,11801125615.974998,0.000070782,48672196.109449945,0.0,25.7,BEKLE,false,0.0,0.0,1.5221,1269.488,52487686.190630004,2539.182,25.7,0.0,"[{""usdt"": 11617080.0, ""borsa"": 2, ""fiyat"": 64725.0, ""kaynak"": ""BNB+BYB""}, {""usdt"": 10028400.0, ""borsa"": 1, ""fiyat"": 64675.0, ""kaynak"": ""BNB""}, {""usdt"": 9497170.0, ""borsa"": 1, ""fiyat"": 64650.0, ""kaynak"": ""BNB""}]","[{""usdt"": 19068665.0, ""borsa"": 2, ""fiyat"": 64825.0, ""kaynak"": ""BNB+OKX""}, {""usdt"": 8699161.0, ""borsa"": 2, ""fiyat"": 64850.0, ""kaynak"": ""BNB+OKX""}, {""usdt"": 8046003.0, ""borsa"": 2, ""fiyat"": 64775.0, ""kaynak"": ""BNB+BYB""}]",YOK,-0.2505,-0.0377,0.3189,2.9943,false,0,false,,0,2,3,0,1,3,1.9,63.8,IZLE,,25,64731.4,,,,,SEVIYE,55,1814.5,182,,,,,,,,,0,,23,1363.9,21,,,
28854,2026-07-27 22:01:24.656043+00,64729.149999999994,-317610.85302519996,-26875.375000000004,11791555206.9146,0.000070782,48435409.058959946,4985.6422,15.5,BEKLE,false,4985.6422,0.0,1.5221,1329.776,48113321.31856001,2599.47,15.5,0.0,"[{""usdt"": 14192489.0, ""borsa"": 3, ""fiyat"": 64725.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10028400.0, ""borsa"": 1, ""fiyat"": 64675.0, ""kaynak"": ""BNB""}, {""usdt"": 9497170.0, ""borsa"": 1, ""fiyat"": 64650.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12176040.0, ""borsa"": 3, ""fiyat"": 64775.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9486875.0, ""borsa"": 1, ""fiyat"": 64825.0, ""kaynak"": ""BNB""}, {""usdt"": 7583654.0, ""borsa"": 1, ""fiyat"": 64850.0, ""kaynak"": ""BNB""}]",YOK,-0.2505,0.0033,0.6931,8.1395,false,,false,1.6432,0,2,3,0,1,3,62.2,63.3,IZLE,,25,64731.4,,,,,SEVIYE,55,1815.5,182,,,,,,,1785189600,1,0,,23,1364.9,21,,,
28855,2026-07-27 22:02:26.021247+00,64684.850000000006,-428237.1596458997,-82543.669,11789092764.1031,0.000070782,48621566.82598991,6603.961200000001,0.0,BEKLE,,6603.961200000001,0.0,1.5221,1391.283,48829276.70316001,302.798,0.0,0.0,"[{""usdt"": 13460372.0, ""borsa"": 3, ""fiyat"": 64700.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12146503.0, ""borsa"": 1, ""fiyat"": 64675.0, ""kaynak"": ""BNB""}, {""usdt"": 9134874.0, ""borsa"": 3, ""fiyat"": 64725.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 13042175.0, ""borsa"": 3, ""fiyat"": 64750.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8934611.0, ""borsa"": 1, ""fiyat"": 64825.0, ""kaynak"": ""BNB""}, {""usdt"": 8041520.0, ""borsa"": 1, ""fiyat"": 64800.0, ""kaynak"": ""BNB""}]",YOK,-0.2783,-0.0021,0.6119,9.3661,false,,false,0.9951,0,2,3,0,1,3,59.5,60.6,IZLE,,25,64687.8,,,,,SEVIYE,65,444.8,45,,,,,,,1785189660,1,0,,23,1365.9,21,,,
28856,2026-07-27 22:03:26.518258+00,64662.55,-1289289.8927298996,-681484.99,11771738261.432999,0.000070782,40740471.45406002,793663.1359,0.0,BEKLE,,789037.896,4625.2399000000005,1.5227,0,56712378.22149006,363.137,0.0,0.0,"[{""usdt"": 13209433.0, ""borsa"": 3, ""fiyat"": 64650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8054558.0, ""borsa"": 1, ""fiyat"": 64600.0, ""kaynak"": ""BNB""}, {""usdt"": 7888982.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}]","[{""usdt"": 23825988.0, ""borsa"": 3, ""fiyat"": 64700.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7988911.0, ""borsa"": 1, ""fiyat"": 64775.0, ""kaynak"": ""BNB""}, {""usdt"": 7260136.0, ""borsa"": 1, ""fiyat"": 64750.0, ""kaynak"": ""BNB""}]",YOK,-0.1779,-0.1639,0.6295,4.2192,false,,true,0.3514,0,2,3,0,2,3,56,57.1,IZLE,,50,64687.8,,,,,SEVIYE+TASFIYE,65,445.8,45,,,,,,,1785189720,4,0,,23,1366.9,21,,,
28857,2026-07-27 22:04:27.763994+00,64682.05,-1969198.4239008026,-1306983.004,11758669331.4785,0.000070782,41661233.67955002,805492.5085000001,10.9,BEKLE,true,800867.2686000001,4625.2399000000005,1.5227,61.42,53640745.588799976,61.42,10.9,0.0,"[{""usdt"": 9393569.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 8952843.0, ""borsa"": 3, ""fiyat"": 64650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8205637.0, ""borsa"": 1, ""fiyat"": 64600.0, ""kaynak"": ""BNB""}]","[{""usdt"": 22580204.0, ""borsa"": 3, ""fiyat"": 64700.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8488758.0, ""borsa"": 1, ""fiyat"": 64775.0, ""kaynak"": ""BNB""}, {""usdt"": 7757535.0, ""borsa"": 1, ""fiyat"": 64750.0, ""kaynak"": ""BNB""}]",YOK,-0.2478,-0.1257,0.4795,1.6284,false,,true,0,0,2,3,0,2,3,53.6,54.7,IZLE,,50,64687.8,,,,,SEVIYE+TASFIYE,65,446.8,45,,,,,,,1785189720,4,0,,23,1367.9,21,,,
28858,2026-07-27 22:05:28.316376+00,64670.649999999994,-1845953.3743755994,-1320372.7419999999,11761222876.166,0.000070782,40462432.38283001,805492.5085000001,47.3,BEKLE,true,800867.2686000001,4625.2399000000005,1.5227,121.695,49484252.323189974,121.695,47.3,0.0,"[{""usdt"": 10455292.0, ""borsa"": 3, ""fiyat"": 64650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10245988.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 8586174.0, ""borsa"": 3, ""fiyat"": 64625.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 11428813.0, ""borsa"": 3, ""fiyat"": 64675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10170218.0, ""borsa"": 1, ""fiyat"": 64750.0, ""kaynak"": ""BNB""}, {""usdt"": 7371824.0, ""borsa"": 1, ""fiyat"": 64725.0, ""kaynak"": ""BNB""}]",YOK,-0.2298,-0.1003,0.4631,1.0008,false,,true,0,0,2,3,0,2,3,50,51.1,IZLE,,50,64687.8,,,,,SEVIYE+TASFIYE,65,447.8,45,,,,,,,1785189720,4,1,,23,1368.9,21,,,
28859,2026-07-27 22:06:28.697241+00,64674.25,-1573504.9311978973,-1041792.9029999999,11758840669.4212,0.000070782,46029787.44075001,799665.2965,63.1,BEKLE,true,795040.0566,4625.2399000000005,1.524,182.333,51783373.48054999,182.333,63.1,0.0,"[{""usdt"": 10510534.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 9127280.0, ""borsa"": 3, ""fiyat"": 64650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8417855.0, ""borsa"": 1, ""fiyat"": 64600.0, ""kaynak"": ""BNB""}]","[{""usdt"": 18730647.0, ""borsa"": 3, ""fiyat"": 64700.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9901227.0, ""borsa"": 1, ""fiyat"": 64750.0, ""kaynak"": ""BNB""}, {""usdt"": 7777444.0, ""borsa"": 1, ""fiyat"": 64725.0, ""kaynak"": ""BNB""}]",YOK,-0.1828,-0.0588,0.335,0.9121,false,,false,,0,2,3,0,2,3,46.6,47.7,IZLE,,50,64687.8,,,,,SEVIYE+TASFIYE,65,448.8,45,,,,,,,1785189720,4,0,,23,1369.9,21,,,
